player,transfermarkt_player_id,match_method,match_key,match_score,fbref_birth_year,birth_year_validated
Aaron Connolly,434207.0,exact,,,2000,False
Aaron Connolly,434207.0,exact,,,2000,False
Aaron Cresswell,92571.0,exact,,,1989,False
Aaron Cresswell,92571.0,exact,,,1989,False
Aaron Cresswell,92571.0,exact,,,1989,False
Aaron Cresswell,92571.0,exact,,,1989,False
Aaron Cresswell,92571.0,exact,,,1989,False
Aaron Hickey,591949.0,exact,,,2002,False
Aaron Hickey,591949.0,exact,,,2002,False
Aaron Hickey,591949.0,exact,,,2002,False
Aaron Lennon,14221.0,exact,,,1987,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsdale,427568.0,exact,,,1998,False
Aaron Ramsey,646658.0,exact,,,2003,False
Aaron Wan-Bissaka,477758.0,exact,,,1997,False
Aaron Wan-Bissaka,477758.0,exact,,,1997,False
Aaron Wan-Bissaka,477758.0,exact,,,1997,False
Aaron Wan-Bissaka,477758.0,exact,,,1997,False
Aaron Wan-Bissaka,477758.0,exact,,,1997,False
Aaron Wan-Bissaka,477758.0,exact,,,1997,False
Abdoulaye Doucouré,127187.0,exact,,,1993,False
Abdoulaye Doucouré,127187.0,exact,,,1993,False
Abdoulaye Doucouré,127187.0,exact,,,1993,False
Abdoulaye Doucouré,127187.0,exact,,,1993,False
Abdoulaye Doucouré,127187.0,exact,,,1993,False
Abdukodir Khusanov,763079.0,exact,,,2004,False
Abdukodir Khusanov,763079.0,exact,,,2004,False
Aboubakar Kamara,290951.0,exact,,,1995,False
Adam Armstrong,250426.0,exact,,,1997,False
Adam Armstrong,250426.0,exact,,,1997,False
Adam Armstrong,250426.0,exact,,,1997,False
Adam Forshaw,121257.0,exact,,,1991,False
Adam Forshaw,121257.0,exact,,,1991,False
Adam Idah,434223.0,exact,,,2001,False
Adam Lallana,43530.0,exact,,,1988,False
Adam Lallana,43530.0,exact,,,1988,False
Adam Lallana,43530.0,exact,,,1988,False
Adam Lallana,43530.0,exact,,,1988,False
Adam Lallana,43530.0,exact,,,1988,False
Adam Masina,286949.0,exact,,,1994,False
Adam Smith,61841.0,exact,,,1991,False
Adam Smith,61841.0,exact,,,1991,False
Adam Smith,61841.0,exact,,,1991,False
Adam Smith,61841.0,exact,,,1991,False
Adam Webster,212847.0,exact,,,1995,False
Adam Webster,212847.0,exact,,,1995,False
Adam Webster,212847.0,exact,,,1995,False
Adam Webster,212847.0,exact,,,1995,False
Adam Webster,212847.0,exact,,,1995,False
Adam Wharton,744149.0,exact,,,2004,False
Adam Wharton,744149.0,exact,,,2004,False
Adam Wharton,744149.0,exact,,,2004,False
Adama Traoré,204103.0,exact,,,1996,False
Adama Traoré,204103.0,exact,,,1996,False
Adama Traoré,204103.0,exact,,,1996,False
Adama Traoré,204103.0,exact,,,1996,False
Adama Traoré,204103.0,exact,,,1996,False
Adama Traoré,204103.0,exact,,,1996,False
Ademola Lookman,406040.0,exact,,,1997,False
Ademola Lookman,406040.0,exact,,,1997,False
Adrien Truffert,654539.0,exact,,,2001,False
Adrián,71271.0,exact,,,1987,False
Adrián,71271.0,exact,,,1987,False
Ahmed Elmohamady,66333.0,exact,,,1987,False
Ainsley Maitland-Niles,285845.0,exact,,,1997,False
Ainsley Maitland-Niles,285845.0,exact,,,1997,False
Ainsley Maitland-Niles,285845.0,exact,,,1997,False
Ainsley Maitland-Niles,285845.0,exact,,,1997,False
Albert Grønbaek,503866.0,exact,,,2001,False
Albert Sambi Lokonga,381967.0,exact,,,1999,False
Albert Sambi Lokonga,381967.0,exact,,,1999,False
Albert Sambi Lokonga,381967.0,exact,,,1999,False
Alejandro Garnacho,811779.0,exact,,,2004,False
Alejandro Garnacho,811779.0,exact,,,2004,False
Alejandro Garnacho,811779.0,exact,,,2004,False
Alejandro Garnacho,811779.0,exact,,,2004,False
Alejandro Garnacho,811779.0,exact,,,2004,False
Alejo Véliz,888493.0,exact,,,2003,False
Aleksandar Mitrović,51152.0,exact,,,1994,False
Aleksandar Mitrović,51152.0,exact,,,1994,False
Aleksandar Mitrović,51152.0,exact,,,1994,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Iwobi,242631.0,exact,,,1996,False
Alex Král,337333.0,exact,,,1998,False
Alex Matos,670850.0,exact,,,2004,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex McCarthy,95976.0,exact,,,1989,False
Alex Mighten,503988.0,exact,,,2002,False
Alex Murphy,900601.0,exact,,,2004,False
Alex Oxlade-Chamberlain,143424.0,exact,,,1993,False
Alex Oxlade-Chamberlain,143424.0,exact,,,1993,False
Alex Oxlade-Chamberlain,143424.0,exact,,,1993,False
Alex Palmer,245625.0,exact,,,1996,False
Alex Palmer,245625.0,exact,,,1996,False
Alex Scott,855256.0,exact,,,2003,False
Alex Scott,855256.0,exact,,,2003,False
Alex Scott,855256.0,exact,,,2003,False
Alex Telles,255755.0,exact,,,1992,False
Alex Telles,255755.0,exact,,,1992,False
Alexander Isak,349066.0,exact,,,1999,False
Alexander Isak,349066.0,exact,,,1999,False
Alexander Isak,349066.0,exact,,,1999,False
Alexander Isak,349066.0,exact,,,1999,False
Alexandre Jankewitz,507472.0,exact,,,2001,False
Alexandre Lacazette,93720.0,exact,,,1991,False
Alexandre Lacazette,93720.0,exact,,,1991,False
Alexis Mac Allister,534033.0,exact,,,1998,False
Alexis Mac Allister,534033.0,exact,,,1998,False
Alexis Mac Allister,534033.0,exact,,,1998,False
Alexis Mac Allister,534033.0,exact,,,1998,False
Alexis Mac Allister,534033.0,exact,,,1998,False
Alexis Mac Allister,534033.0,exact,,,1998,False
Alfie Dorrington,796300.0,exact,,,2005,False
Alfie Doughty,608175.0,exact,,,1999,False
Alfie Gilchrist,790992.0,exact,,,2003,False
Alfie Pond,821522.0,exact,,,2004,False
Alireza Jahanbakhsh,213268.0,exact,,,1993,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Alisson,105470.0,exact,,,1992,False
Allan,126422.0,exact,,,1991,False
Allan,126422.0,exact,,,1991,False
Allan Saint-Maximin,272642.0,exact,,,1997,False
Allan Saint-Maximin,272642.0,exact,,,1997,False
Allan Saint-Maximin,272642.0,exact,,,1997,False
Allan Tchaptchet,465294.0,exact,,,2001,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Alphonse Areola,120629.0,exact,,,1993,False
Altay Bayındır,336077.0,exact,,,1998,False
Altay Bayındır,336077.0,exact,,,1998,False
Altay Bayındır,336077.0,exact,,,1998,False
Altay Bayındır,336077.0,exact,,,1998,False
Amad Diallo,536835.0,exact,,,2002,False
Amad Diallo,536835.0,exact,,,2002,False
Amad Diallo,536835.0,exact,,,2002,False
Amad Diallo,536835.0,exact,,,2002,False
Amadou Diallo,533086.0,exact,,,2003,False
Amadou Onana,485706.0,exact,,,2001,False
Amadou Onana,485706.0,exact,,,2001,False
Amadou Onana,485706.0,exact,,,2001,False
Amadou Onana,485706.0,exact,,,2001,False
Amari'i Bell,278166.0,exact,,,1994,False
Ameen Al-Dakhil,620598.0,exact,,,2002,False
Amine Adli,532776.0,exact,,,2000,False
Anass Zaroury,491296.0,exact,,,2000,False
Andi Zeqiri,345468.0,exact,,,1999,False
Andre Brooks,746739.0,exact,,,2003,False
Andreas Christensen,196948.0,exact,,,1996,False
Andreas Christensen,196948.0,exact,,,1996,False
Andreas Pereira,203394.0,exact,,,1996,False
Andreas Pereira,203394.0,exact,,,1996,False
Andreas Pereira,203394.0,exact,,,1996,False
Andrew Moran,724537.0,exact,,,2003,False
Andrew Omobamidele,621993.0,exact,,,2002,False
Andrew Omobamidele,621993.0,exact,,,2002,False
Andrew Robertson,234803.0,exact,,,1994,False
Andrew Robertson,234803.0,exact,,,1994,False
Andrew Robertson,234803.0,exact,,,1994,False
Andrew Robertson,234803.0,exact,,,1994,False
Andrew Robertson,234803.0,exact,,,1994,False
Andrew Robertson,234803.0,exact,,,1994,False
Andrey Santos,743600.0,exact,,,2004,False
Andrey Santos,743600.0,exact,,,2004,False
Andriy Yarmolenko,69015.0,exact,,,1989,False
Andriy Yarmolenko,69015.0,exact,,,1989,False
Andros Townsend,61842.0,exact,,,1991,False
Andros Townsend,61842.0,exact,,,1991,False
Andros Townsend,61842.0,exact,,,1991,False
André,800176.0,exact,,,2001,False
André,800176.0,exact,,,2001,False
André Ayew,45403.0,exact,,,1989,False
André Gomes,221025.0,exact,,,1993,False
André Gomes,221025.0,exact,,,1993,False
André Gomes,221025.0,exact,,,1993,False
André Onana,234509.0,exact,,,1996,False
André Onana,234509.0,exact,,,1996,False
André Onana,234509.0,exact,,,1996,False
André Onana,234509.0,exact,,,1996,False
Andrés García,1063329.0,exact,,,2003,False
Andy Carroll,48066.0,exact,,,1989,False
Anel Ahmedhodžić,377468.0,exact,,,1999,False
Angelo Ogbonna,48002.0,exact,,,1988,False
Angelo Ogbonna,48002.0,exact,,,1988,False
Angelo Ogbonna,48002.0,exact,,,1988,False
Angelo Ogbonna,48002.0,exact,,,1988,False
Angus Gunn,201574.0,exact,,,1996,False
Angus Gunn,201574.0,exact,,,1996,False
Ansu Fati,466810.0,exact,,,2002,False
Anthony Elanga,583189.0,exact,,,2002,False
Anthony Elanga,583189.0,exact,,,2002,False
Anthony Elanga,583189.0,exact,,,2002,False
Anthony Elanga,583189.0,exact,,,2002,False
Anthony Elanga,583189.0,exact,,,2002,False
Anthony Elanga,583189.0,exact,,,2002,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Gordon,503733.0,exact,,,2001,False
Anthony Martial,182877.0,exact,,,1995,False
Anthony Martial,182877.0,exact,,,1995,False
Anthony Martial,182877.0,exact,,,1995,False
Anthony Martial,182877.0,exact,,,1995,False
Antoine Semenyo,583255.0,exact,,,2000,False
Antoine Semenyo,583255.0,exact,,,2000,False
Antoine Semenyo,583255.0,exact,,,2000,False
Antoine Semenyo,583255.0,exact,,,2000,False
Anton Stach,344069.0,exact,,,1998,False
Antonee Robinson,349701.0,exact,,,1997,False
Antonee Robinson,349701.0,exact,,,1997,False
Antonee Robinson,349701.0,exact,,,1997,False
Antonee Robinson,349701.0,exact,,,1997,False
Antonee Robinson,349701.0,exact,,,1997,False
Antoni Milambo,683620.0,exact,,,2005,False
Antonio Rüdiger,86202.0,exact,,,1993,False
Antonio Rüdiger,86202.0,exact,,,1993,False
Antony,602105.0,exact,,,2000,False
Antony,602105.0,exact,,,2000,False
Antony,602105.0,exact,,,2000,False
Antonín Kinský,725912.0,exact,,,2003,False
Antonín Kinský,725912.0,exact,,,2003,False
Antwoine Hackford,670859.0,exact,,,2004,False
Antwoine Hackford,670859.0,exact,,,2004,False
Anwar El Ghazi,183720.0,exact,,,1995,False
Anwar El Ghazi,183720.0,exact,,,1995,False
Archie Gray,922693.0,exact,,,2006,False
Archie Gray,922693.0,exact,,,2006,False
Arijanet Muric,371021.0,exact,,,1998,False
Arijanet Muric,371021.0,exact,,,1998,False
Arijanet Muric,371021.0,exact,,,1998,False
Arijanet Muric,371021.0,exact,,,1998,False
Armando Broja,571743.0,exact,,,2001,False
Armando Broja,571743.0,exact,,,2001,False
Armando Broja,571743.0,exact,,,2001,False
Armando Broja,571743.0,exact,,,2001,False
Armando Broja,571743.0,exact,,,2001,False
Armel Bella Kotchap,467563.0,exact,,,2001,False
Armel Bella Kotchap,467563.0,exact,,,2001,False
Arnaud Kalimuendo,585959.0,exact,,,2002,False
Arnaut Danjuma,355861.0,exact,,,1997,False
Arnaut Danjuma,355861.0,exact,,,1997,False
Arthur Masuaku,181380.0,exact,,,1993,False
Arthur Masuaku,181380.0,exact,,,1993,False
Arthur Masuaku,181380.0,exact,,,1993,False
Ashley Barnes,63200.0,exact,,,1989,False
Ashley Barnes,63200.0,exact,,,1989,False
Ashley Barnes,63200.0,exact,,,1989,False
Ashley Fletcher,289846.0,exact,,,1995,False
Ashley Westwood,91317.0,exact,,,1990,False
Ashley Westwood,91317.0,exact,,,1990,False
Ashley Young,14086.0,exact,,,1985,False
Ashley Young,14086.0,exact,,,1985,False
Ashley Young,14086.0,exact,,,1985,False
Ashley Young,14086.0,exact,,,1985,False
Asmir Begović,33873.0,exact,,,1987,False
Asmir Begović,33873.0,exact,,,1987,False
Asmir Begović,33873.0,exact,,,1987,False
Asmir Begović,33873.0,exact,,,1987,False
Auston Trusty,389253.0,exact,,,1998,False
Axel Disasi,386047.0,exact,,,1998,False
Axel Disasi,386047.0,exact,,,1998,False
Axel Tuanzebe,342046.0,exact,,,1997,False
Axel Tuanzebe,342046.0,exact,,,1997,False
Axel Tuanzebe,342046.0,exact,,,1997,False
Axel Tuanzebe,342046.0,exact,,,1997,False
Ayden Heaven,1078163.0,exact,,,2006,False
Ayden Heaven,1078163.0,exact,,,2006,False
Aymeric Laporte,176553.0,exact,,,1994,False
Aymeric Laporte,176553.0,exact,,,1994,False
Aymeric Laporte,176553.0,exact,,,1994,False
Aymeric Laporte,176553.0,exact,,,1994,False
Ayoze Pérez,246968.0,exact,,,1993,False
Ayoze Pérez,246968.0,exact,,,1993,False
Ayoze Pérez,246968.0,exact,,,1993,False
Bafodé Diakité,463605.0,exact,,,2001,False
Bailey Peacock-Farrell,410436.0,exact,,,1996,False
Bailey Peacock-Farrell,410436.0,exact,,,1996,False
Bali Mumba,433186.0,exact,,,2001,False
Bart Verbruggen,565093.0,exact,,,2002,False
Bart Verbruggen,565093.0,exact,,,2002,False
Bart Verbruggen,565093.0,exact,,,2002,False
Bart Verbruggen,565093.0,exact,,,2002,False
Bart Verbruggen,565093.0,exact,,,2002,False
Bart Verbruggen,565093.0,exact,,,2002,False
Bashir Humphreys,612517.0,exact,,,2003,False
Ben Chilwell,316125.0,exact,,,1996,False
Ben Chilwell,316125.0,exact,,,1996,False
Ben Chilwell,316125.0,exact,,,1996,False
Ben Chilwell,316125.0,exact,,,1996,False
Ben Chilwell,316125.0,exact,,,1996,False
Ben Davies,192765.0,exact,,,1993,False
Ben Davies,192765.0,exact,,,1993,False
Ben Davies,192765.0,exact,,,1993,False
Ben Davies,192765.0,exact,,,1993,False
Ben Davies,192765.0,exact,,,1993,False
Ben Foster,13572.0,exact,,,1983,False
Ben Foster,13572.0,exact,,,1983,False
Ben Gibson,128904.0,exact,,,1993,False
Ben Godfrey,343475.0,exact,,,1998,False
Ben Godfrey,343475.0,exact,,,1998,False
Ben Godfrey,343475.0,exact,,,1998,False
Ben Godfrey,343475.0,exact,,,1998,False
Ben Godfrey,343475.0,exact,,,1998,False
Ben Johnson,468002.0,exact,,,2000,False
Ben Johnson,468002.0,exact,,,2000,False
Ben Johnson,468002.0,exact,,,2000,False
Ben Johnson,468002.0,exact,,,2000,False
Ben Johnson,468002.0,exact,,,2000,False
Ben Mee,74810.0,exact,,,1989,False
Ben Mee,74810.0,exact,,,1989,False
Ben Mee,74810.0,exact,,,1989,False
Ben Mee,74810.0,exact,,,1989,False
Ben Mee,74810.0,exact,,,1989,False
Ben Osborn,218087.0,exact,,,1994,False
Ben Osborn,218087.0,exact,,,1994,False
Ben Parkinson,922764.0,exact,,,2005,False
Ben Pearson,183302.0,exact,,,1995,False
Ben White,335721.0,exact,,,1997,False
Ben White,335721.0,exact,,,1997,False
Ben White,335721.0,exact,,,1997,False
Ben White,335721.0,exact,,,1997,False
Ben White,335721.0,exact,,,1997,False
Ben White,335721.0,exact,,,1997,False
Benjamin Mendy,157495.0,exact,,,1994,False
Benjamin Mendy,157495.0,exact,,,1994,False
Benjamin Šeško,627442.0,exact,,,2003,False
Benoît Badiashile,463603.0,exact,,,2001,False
Benoît Badiashile,463603.0,exact,,,2001,False
Benoît Badiashile,463603.0,exact,,,2001,False
Benoît Badiashile,463603.0,exact,,,2001,False
Benson Manuel,322702.0,exact,,,1997,False
Bernard,175169.0,exact,,,1992,False
Bernardo,364258.0,exact,,,1995,False
Bernardo Silva,241641.0,exact,,,1994,False
Bernardo Silva,241641.0,exact,,,1994,False
Bernardo Silva,241641.0,exact,,,1994,False
Bernardo Silva,241641.0,exact,,,1994,False
Bernardo Silva,241641.0,exact,,,1994,False
Bernardo Silva,241641.0,exact,,,1994,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bernd Leno,72476.0,exact,,,1992,False
Bertrand Traoré,131996.0,exact,,,1995,False
Bertrand Traoré,131996.0,exact,,,1995,False
Bertrand Traoré,131996.0,exact,,,1995,False
Bertrand Traoré,131996.0,exact,,,1995,False
Bertrand Traoré,131996.0,exact,,,1995,False
Beto,595809.0,exact,,,1998,False
Beto,595809.0,exact,,,1998,False
Beto,595809.0,exact,,,1998,False
Bilal El Khannouss,654982.0,exact,,,2004,False
Billy Gilmour,423744.0,exact,,,2001,False
Billy Gilmour,423744.0,exact,,,2001,False
Billy Gilmour,423744.0,exact,,,2001,False
Billy Gilmour,423744.0,exact,,,2001,False
Billy Gilmour,423744.0,exact,,,2001,False
Billy Sharp,49542.0,exact,,,1986,False
Bobby Clark,712117.0,exact,,,2005,False
Bobby Clark,712117.0,exact,,,2005,False
Bobby De Cordova-Reid,186186.0,exact,,,1993,False
Bobby De Cordova-Reid,186186.0,exact,,,1993,False
Bobby De Cordova-Reid,186186.0,exact,,,1993,False
Bobby De Cordova-Reid,186186.0,exact,,,1993,False
Borna Sosa,293194.0,exact,,,1998,False
Boubacar Kamara,394327.0,exact,,,1999,False
Boubacar Kamara,394327.0,exact,,,1999,False
Boubacar Kamara,394327.0,exact,,,1999,False
Boubacar Kamara,394327.0,exact,,,1999,False
Boubacar Traoré,649020.0,exact,,,2001,False
Boubacar Traoré,649020.0,exact,,,2001,False
Boubacar Traoré,649020.0,exact,,,2001,False
Boubakary Soumaré,344605.0,exact,,,1999,False
Boubakary Soumaré,344605.0,exact,,,1999,False
Boubakary Soumaré,344605.0,exact,,,1999,False
Brajan Gruda,700106.0,exact,,,2004,False
Brajan Gruda,700106.0,exact,,,2004,False
Brandon Aguilera,631996.0,exact,,,2003,False
Brandon Austin,428016.0,exact,,,1999,False
Brandon Austin,428016.0,exact,,,1999,False
Brandon Williams,507700.0,exact,,,2000,False
Brandon Williams,507700.0,exact,,,2000,False
Branislav Ivanović,36827.0,exact,,,1984,False
Brenden Aaronson,393323.0,exact,,,2000,False
Brenden Aaronson,393323.0,exact,,,2000,False
Brennan Johnson,470607.0,exact,,,2001,False
Brennan Johnson,470607.0,exact,,,2001,False
Brennan Johnson,470607.0,exact,,,2001,False
Brennan Johnson,470607.0,exact,,,2001,False
Brennan Johnson,470607.0,exact,,,2001,False
Brian Brobbey,473169.0,exact,,,2002,False
Bruno Fernandes,240306.0,exact,,,1994,False
Bruno Fernandes,240306.0,exact,,,1994,False
Bruno Fernandes,240306.0,exact,,,1994,False
Bruno Fernandes,240306.0,exact,,,1994,False
Bruno Fernandes,240306.0,exact,,,1994,False
Bruno Fernandes,240306.0,exact,,,1994,False
Bruno Guimarães,520624.0,exact,,,1997,False
Bruno Guimarães,520624.0,exact,,,1997,False
Bruno Guimarães,520624.0,exact,,,1997,False
Bruno Guimarães,520624.0,exact,,,1997,False
Bruno Guimarães,520624.0,exact,,,1997,False
Bryan Gil,537382.0,exact,,,2001,False
Bryan Gil,537382.0,exact,,,2001,False
Bryan Gil,537382.0,exact,,,2001,False
Bryan Mbeumo,413039.0,exact,,,1999,False
Bryan Mbeumo,413039.0,exact,,,1999,False
Bryan Mbeumo,413039.0,exact,,,1999,False
Bryan Mbeumo,413039.0,exact,,,1999,False
Bryan Mbeumo,413039.0,exact,,,1999,False
Bukayo Saka,433177.0,exact,,,2001,False
Bukayo Saka,433177.0,exact,,,2001,False
Bukayo Saka,433177.0,exact,,,2001,False
Bukayo Saka,433177.0,exact,,,2001,False
Bukayo Saka,433177.0,exact,,,2001,False
Bukayo Saka,433177.0,exact,,,2001,False
Bénie Traoré,852024.0,exact,,,2002,False
CJ Egan-Riley,581669.0,exact,,,2003,False
Cafú,203655.0,exact,,,1993,False
Caleb Kporha,1047261.0,exact,,,2006,False
Caleb Okoli,461833.0,exact,,,2001,False
Caleb Watts,610665.0,exact,,,2002,False
Callum Hudson-Odoi,392768.0,exact,,,2000,False
Callum Hudson-Odoi,392768.0,exact,,,2000,False
Callum Hudson-Odoi,392768.0,exact,,,2000,False
Callum Hudson-Odoi,392768.0,exact,,,2000,False
Callum Hudson-Odoi,392768.0,exact,,,2000,False
Callum Marshall,953135.0,exact,,,2004,False
Callum Robinson,183299.0,exact,,,1995,False
Callum Wilson,123682.0,exact,,,1992,False
Callum Wilson,123682.0,exact,,,1992,False
Callum Wilson,123682.0,exact,,,1992,False
Callum Wilson,123682.0,exact,,,1992,False
Callum Wilson,123682.0,exact,,,1992,False
Callum Wilson,123682.0,exact,,,1992,False
Calum Chambers,215118.0,exact,,,1995,False
Calum Chambers,215118.0,exact,,,1995,False
Calum Chambers,215118.0,exact,,,1995,False
Calum Chambers,215118.0,exact,,,1995,False
Calvin Bassey,461883.0,exact,,,1999,False
Calvin Bassey,461883.0,exact,,,1999,False
Calvin Bassey,461883.0,exact,,,1999,False
Cameron Archer,533662.0,exact,,,2001,False
Cameron Archer,533662.0,exact,,,2001,False
Cameron Archer,533662.0,exact,,,2001,False
Cameron Archer,533662.0,exact,,,2001,False
Cameron Archer,533662.0,exact,,,2001,False
Cameron Burgess,255788.0,exact,,,1995,False
Cameron Peupion,703626.0,exact,,,2002,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Caoimhín Kelleher,340918.0,exact,,,1998,False
Carlos Alcaraz,748319.0,exact,,,2002,False
Carlos Alcaraz,748319.0,exact,,,2002,False
Carlos Alcaraz,748319.0,exact,,,2002,False
Carlos Alcaraz,748319.0,exact,,,2002,False
Carlos Baleba,973085.0,exact,,,2004,False
Carlos Baleba,973085.0,exact,,,2004,False
Carlos Baleba,973085.0,exact,,,2004,False
Carlos Forbs,742451.0,exact,,,2004,False
Carlos Soler,372246.0,exact,,,1997,False
Carlos Vinícius,525287.0,exact,,,1995,False
Carlos Vinícius,525287.0,exact,,,1995,False
Carlos Vinícius,525287.0,exact,,,1995,False
Carlos Vinícius,525287.0,exact,,,1995,False
Carlton Morris,246963.0,exact,,,1995,False
Carney Chukwuemeka,659459.0,exact,,,2003,False
Carney Chukwuemeka,659459.0,exact,,,2003,False
Carney Chukwuemeka,659459.0,exact,,,2003,False
Carney Chukwuemeka,659459.0,exact,,,2003,False
Casemiro,16306.0,exact,,,1992,False
Casemiro,16306.0,exact,,,1992,False
Casemiro,16306.0,exact,,,1992,False
Casemiro,16306.0,exact,,,1992,False
Cauley Woodrow,169801.0,exact,,,1994,False
Cengiz Ünder,341647.0,exact,,,1997,False
Cenk Tosun,45671.0,exact,,,1991,False
Cenk Tosun,45671.0,exact,,,1991,False
Cesare Casadei,622380.0,exact,,,2003,False
Chadi Riad,689637.0,exact,,,2003,False
Charalampos Kostoulas,1060087.0,exact,,,2007,False
Charlie Austin,129627.0,exact,,,1989,False
Charlie Cresswell,597659.0,exact,,,2002,False
Charlie Goode,376856.0,exact,,,1995,False
Charlie Taylor,195633.0,exact,,,1993,False
Charlie Taylor,195633.0,exact,,,1993,False
Charlie Taylor,195633.0,exact,,,1993,False
Charlie Taylor,195633.0,exact,,,1993,False
Che Adams,346779.0,exact,,,1996,False
Che Adams,346779.0,exact,,,1996,False
Che Adams,346779.0,exact,,,1996,False
Cheick Doucouré,543387.0,exact,,,2000,False
Cheick Doucouré,543387.0,exact,,,2000,False
Cheick Doucouré,543387.0,exact,,,2000,False
Cheikhou Kouyaté,66934.0,exact,,,1989,False
Cheikhou Kouyaté,66934.0,exact,,,1989,False
Cheikhou Kouyaté,66934.0,exact,,,1989,False
Cheikhou Kouyaté,66934.0,exact,,,1989,False
Chem Campbell,614603.0,exact,,,2002,False
Chem Campbell,614603.0,exact,,,2002,False
Chemsdine Talbi,743384.0,exact,,,2005,False
Chiedozie Ogbene,392591.0,exact,,,1997,False
Chiedozie Ogbene,392591.0,exact,,,1997,False
Chiquinho,695454.0,exact,,,2000,False
Chiquinho,695454.0,exact,,,2000,False
Chris Basham,52495.0,exact,,,1988,False
Chris Basham,52495.0,exact,,,1988,False
Chris Mepham,480987.0,exact,,,1997,False
Chris Mepham,480987.0,exact,,,1997,False
Chris Richards,578539.0,exact,,,2000,False
Chris Richards,578539.0,exact,,,2000,False
Chris Richards,578539.0,exact,,,2000,False
Chris Richards,578539.0,exact,,,2000,False
Chris Wood,108725.0,exact,,,1991,False
Chris Wood,108725.0,exact,,,1991,False
Chris Wood,108725.0,exact,,,1991,False
Chris Wood,108725.0,exact,,,1991,False
Chris Wood,108725.0,exact,,,1991,False
Chris Wood,108725.0,exact,,,1991,False
Christantus Uche,1124005.0,exact,,,2003,False
Christian Benteke,50201.0,exact,,,1990,False
Christian Benteke,50201.0,exact,,,1990,False
